51351981144,dbf,123,200
51351981401,afc,103,263
51351984884,ced,273,222
51351990001,feb,209,165
51352006258,aac,213,20
51352017926,adc,44,191
51352032035,dce,193,40
51352048765,cea,221,145
51352075823,eea,198,339
51352076589,cbc,194,134
51352088325,deg,54,51
51352089331,dfa,256,37
51352108725,efa,50,101
51352166117,fcf,172,33
51352179273,agc,128,408
51352182658,bba,92,331
51352195777,dbb,17,359
51352226803,dgf,259,10
51352235415,edb,175,253
51352239181,bgb,205,5
51352245965,bcc,291,156
51352254119,bab,299,153
51352254132,gea,234,92
51352258172,fgc,14,61
51352277749,ccb,203,107
51352289572,fab,56,60
51352296341,cca,198,273
51352309968,add,109,271
51352323779,bfa,217,256
51352335352,afa,138,202
51352345026,acb,99,16
51352348241,geg,137,41
51352351599,gbe,89,252
51352398288,dbf,227,218
51352421807,dba,122,111
51352425284,gga,24,53
51352450348,fcg,117,26
51352459921,dab,161,144
51352467528,fbf,177,137
51352474851,fac,147,177
51352477807,faa,118,16
51352487602,baa,54,230
51352493372,dbc,229,73
51352503750,gcd,220,76
51352509464,aed,284,217
51352510675,cag,134,297
51352528723,dcb,9,166
51352542936,caa,102,60
51352543951,bbb,11,124
51352577303,ega,161,54
51352587398,ecf,226,137
51352622792,bfd,106,39
51352629777,fce,81,218
51352652112,ffb,113,46
51352659841,cdf,192,335
51352705103,cfb,285,41
51352708038,fga,185,448
51352740185,ged,30,12
51352742362,aag,44,229
51352745017,ecd,138,275
51352746028,bcf,115,108
51352759714,gag,34,66
51352760558,cbf,96,223
51352782613,efc,73,57
51352790553,fgf,294,11
51352793103,eag,140,26
51352796738,adb,48,203
51352819147,fbc,63,302
51352824061,ffg,167,249
51352829962,daa,123,37
51352842962,agg,277,102
51352843027,dea,167,136
51352855647,fca,74,393
51352869754,ecc,174,244
51352873218,ddd,59,207
51352876167,dcc,282,112
51352896672,ffd,60,142
51352903933,cgf,183,49
51352908513,eea,220,322
51352924906,bgg,117,158
51352940115,dce,32,41
51352971056,gdf,64,11
51352974534,fce,279,207
51352982113,dec,92,106
51353002481,ega,126,49
51353044958,ecb,165,252
51353056440,eaa,258,219
51353064645,ffd,263,133
51353094013,cge,299,64
51353095478,bef,221,18
51353097625,cee,143,79
51353127390,gfd,133,122
51353129990,eeb,260,80
51353130233,eff,293,140
51353132753,gfc,131,141
51353152716,ddf,260,263
51353153141,ebf,200,205
51353171584,cga,73,71
51353184563,gfb,167,113
51353250521,efg,16,92
51353261690,fgf,288,12
51353268566,dbd,226,303
51353276288,acb,219,14
51353281603,cge,31,67
51353353058,egf,280,245
51353364341,eee,7,71
51353366658,cbb,175,183
51353372225,beb,127,235
51353402662,ege,165,5
51353407789,abf,272,134
51353427323,abb,212,63
51353469859,cbf,88,220
51353471500,ffc,299,25
51353496188,afd,164,204
51353500386,aae,255,41
51353501533,gea,120,100
51353509589,fee,12,129
51353561891,gdf,29,10
51353563345,efb,14,22
51353573508,bce,116,432
51353577947,bac,38,50
51353589422,bdd,69,166
51353589769,cgb,201,162
51353609958,agf,272,109
51353615053,eaf,186,149
51353619091,fgg,126,56
51353634908,fab,54,66
51353648717,bbc,110,104
51353650271,bbg,234,169
51353656985,dda,44,209
51353658242,baf,224,5
51353693187,dfc,25,90
51353698756,abd,260,179
51353714959,gfg,170,160
51353746586,fad,268,130
51353784264,bec,206,161
51353798262,cgc,12,77
51353819939,fac,243,198
51353824742,acb,144,11
51353877425,eca,5,430
51353897293,dda,238,202
51353897577,eac,158,292
51353930031,gfg,51,128
51353934297,cbg,104,65
51353948589,cfd,216,197
51353951583,gca,232,276
51353961707,dae,296,147
51353969224,gac,105,72
51353972465,bcd,8,88
51354016982,ada,239,99
51354060264,gec,151,17
51354060749,fgb,90,85
51354068137,aag,109,240
51354071498,dfa,262,38
51354073005,ebe,215,45
51354077390,gcc,298,748
51354077868,bbb,168,147
51354078659,abf,256,123
51354099530,adg,90,151
51354115848,ggd,173,57
51354137696,ffg,201,256
51354155185,cef,79,109
51354201354,bbf,261,199
51354206675,fbb,7,230
51354212770,agg,203,92
51354230915,gac,25,77
51354240422,dcg,231,270
51354255827,gcc,53,650
51354273587,caf,57,32
51354294615,age,206,126
51354297622,fcc,48,255
51354303712,fae,195,45
51354308929,bef,217,20
51354313094,ade,120,126
51354320495,cff,241,207
51354374556,fce,86,202
51354393357,bgf,79,376
51354404256,aeg,100,96
51354468267,dde,69,59
51354468745,cgg,30,129
51354473996,gfa,243,264
51354492256,bff,231,15
51354495878,ebb,30,42
51354526189,bfc,234,19
51354552239,geb,138,63
51354583801,gcf,204,26
51354592979,gad,252,164
51354615192,edf,297,9
51354623158,cac,198,91
51354662367,fbd,229,113
51354663327,deg,75,55
51354676965,dca,264,94
51354686576,gda,75,445
51354699032,dde,188,56
51354704424,egc,131,60
51354707350,cdb,239,347
51354725736,bab,75,169
51354726412,cdb,109,388
51354768582,faa,294,19
51354771642,fff,250,114
51354772585,ddg,201,143
51354774937,agc,221,326
51354778554,acb,118,12
51354780241,caf,57,28
51354820028,gbf,25,93
51354840320,gba,294,45
51354864443,bfa,34,302
51354885474,afg,5,273
51354899700,ccc,297,57
51354942335,edd,224,135
51355015480,bda,197,83
51355015899,ggf,233,80
51355021374,ccf,22,173
51355023498,eeg,100,36
51355033078,cgc,230,72
51355038593,fdd,158,140
51355102257,afc,55,252
51355107287,bee,162,65
51355147895,cgf,197,42
51355167162,fed,171,215
51355198487,fcf,152,29
51355223239,fde,186,223
51355223395,bfc,239,16
51355254145,gdc,86,187
51355275015,fab,142,67
51355277592,fgc,76,54
51355306717,cfa,195,54
51355313932,gbd,203,130
51355326101,cda,59,58
51355370143,ede,232,36
51355374399,cgd,230,270
51355379602,ccc,188,49
51355402481,bgd,84,33
51355405159,egc,85,66
51355496817,gaa,233,12
51355551836,cba,112,74
51355579575,cdc,156,37
51355614963,ddb,57,40
51355649063,abb,155,66
51355669929,baf,22,5
51355670860,cea,261,127
51355682117,aag,257,201
51355696537,bag,173,153
51355701246,bbg,235,141
51355712873,edc,52,141
51355729428,dfb,141,100
51355730075,cfe,283,59
51355745895,efb,224,23
51355750269,agd,112,205
51355757144,afa,52,222
51355757478,gbg,180,117
51355759094,bbb,185,149
51355792190,fbe,217,112
51355794260,cge,120,58
51355797150,aee,156,6
51355802134,cee,200,88
51355804674,dga,240,74
51355808237,ggg,17,271
51355824353,gfe,212,212
51355854239,dgc,198,165
51355892286,dcg,215,267
51355895694,cad,168,293
51355903779,dfg,17,68
51355925700,egc,229,62
51355932101,dbc,259,64
51355952593,ddc,91,137
51355956041,fbd,53,122
51355958549,bcb,206,159
51355961165,aaf,129,35
51355979028,eef,154,381
51355980993,fcg,194,30
51355983382,efe,64,72
51356004866,eab,158,135
51356013250,gaa,64,11
51356026451,fag,39,64
51356027164,cfc,146,192
51356046228,ffe,293,318
51356048027,ffa,68,115
51356064341,cab,290,65
51356124250,abe,115,44
51356137909,ade,16,104
51356148521,cgd,152,216
51356149777,eed,75,270
51356152104,dde,257,62
51356155301,fab,281,75
51356155498,cdg,254,237
51356162236,bdf,210,44
51356174811,cde,183,188
51356193567,cbb,296,175
51356244161,bdf,234,51
51356247699,bgc,184,315
51356278276,eda,100,21
51356278790,fef,299,143
51356284770,dbe,207,117
51356295273,fda,75,86
51356307277,gad,138,132
51356333462,dff,295,74
51356339057,ded,286,409
51356343333,aff,114,118
51356352851,acg,121,102
51356361379,gad,230,138
51356368616,gda,268,431
51356372500,aag,288,205
51356380850,bcg,286,42
51356426293,gag,103,60
51356439985,cec,177,141
51356449644,bdb,30,48
51356451729,bbf,298,169
51356500712,efd,72,102
51356503323,gcg,290,65
51356527973,dbe,182,112
51356557288,aac,299,16
51356573259,ecd,238,297
51356583312,acd,236,136
51356601153,gdg,276,268
51356611688,bad,96,204
51356656729,dec,137,110
51356665860,egg,147,308
51356706108,bgb,12,5
51356706582,agf,205,110
51356728010,ace,48,273
51356741197,abc,162,113
51356741368,ecg,68,16
51356747208,cfe,229,59
51356807144,ged,200,14
51356815082,cba,93,68
51356829178,gdd,95,214
51356850905,aad,173,199
51356882600,bed,66,125
51356895938,agb,234,75
51356897203,dac,178,63
51356904807,afd,166,214
51356909015,bfd,6,36
51356916283,cbd,24,192
51356918314,eae,296,218
51356918357,ebc,36,158
51356942417,bbe,241,15
51356946037,ecf,240,145
51356949153,gff,173,110
51356950778,egf,40,215
51356988822,cfd,165,163
51356997013,faf,162,74
51357007030,bga,286,103
51357009471,acc,240,59
51357028252,cfg,229,83
51357035062,bdc,53,181
51357050716,deb,145,166
51357061674,bcg,237,42
51357132433,gge,171,70
51357132668,fge,239,326
51357149911,gaf,5,149
51357157788,dgb,55,308
51357161486,aef,39,5
51357167779,dea,246,144
51357175167,bcb,289,179
51357178868,gaa,167,12
51357198048,bfe,193,127
51357205165,cgb,209,131
51357212381,bcf,277,101
51357215228,fga,182,533
51357217902,bea,115,294
51357222567,gde,183,166
51357240166,gbe,74,262
51357241135,egb,139,150
51357263108,dgf,298,10
51357276677,fab,284,67
51357282468,ceb,211,179
51357324344,fdc,128,156
51357325538,bca,110,26
51357356720,adf,113,123
51357357306,adb,171,164
51357370143,gfc,223,143
51357411719,cfc,202,216
51357423487,gbc,67,33
51357435946,aag,40,190
51357457414,cdf,273,304
51357468203,ccc,215,39
51357476168,ceg,85,200
51357498055,fdb,218,204
51357505902,gdb,231,13
51357538808,dcb,121,142
51357547002,age,74,120
51357567418,aad,225,222
51357571337,cfb,32,39
51357582023,fec,268,88
51357589047,bfb,2,143
51357632773,aab,130,129
51357644180,ddb,22,42
51357649624,ebf,86,211
51357676995,gfd,263,140
51357689032,acc,136,61
51357696415,baa,283,255
51357701866,afd,188,184
51357731391,cdd,237,251
51357746952,dbe,31,122
51357772996,beb,100,213
51357773244,gbc,169,30
51357778193,bfg,233,84
51357797999,caa,254,63
51357819669,fag,176,51
51357841493,ggc,59,24
51357861501,fbb,8,250
51357879451,fdf,236,155
51357889889,ebg,154,10
51357901839,eed,195,240
51357915681,bag,244,149
51357921089,aca,185,32
51357927735,ccg,264,421
51357933078,dca,208,106
51357962085,feg,116,293
51357966662,adc,130,202
51357980944,eaf,235,177
51357982571,afb,153,337
51357983808,bge,135,72
51357986309,efa,40,96
51357996959,eec,284,341
51358002040,eba,152,269
51358012091,bga,279,88
51358028684,aaa,8,47
51358029800,cfa,18,61
51358065158,ebg,274,10
51358079722,afe,130,97
51358081870,aab,63,140
51358105766,abf,218,121
51358106663,cae,158,134
51358119742,ced,152,184
51358120542,eeb,299,71
51358138025,beg,130,201
51358144274,gag,155,50
51358146357,gfd,231,133
51358170545,aga,115,240
51358185141,ebd,64,5
51358191772,ebf,7,200
51358200971,fdb,247,185
51358223729,fce,6,226
51358224215,abg,116,139
51358238297,dge,211,268
51358244840,cce,243,35
51358246089,dcf,260,121
51358252955,bde,249,236
51358265177,ccb,111,85
51358294456,gac,33,91
51358309325,fbe,275,91
51358314456,aeb,77,189
51358324410,fda,128,101
51358329315,bag,231,157
51358335836,ada,76,92
51358384134,geg,8,34
51358384901,edf,281,9
51358442776,beg,148,198
51358444187,bdb,1,44
51358451459,dcb,299,126
51358454775,edg,237,140
51358490567,dbf,123,174
51358505978,bcb,93,182
51358511048,fcc,73,209
51358515101,fca,294,357
51358523586,fec,211,103
51358546308,fad,24,113
51358556599,ccd,138,407
51358641007,cef,4,110
51358644921,dce,140,36
51358647945,afa,136,253
51358655826,fcb,150,279
51358659507,edc,143,114
51358677636,gga,184,54
51358683510,dbg,126,113
51358689902,bcb,128,205
51358703743,bdg,150,83
51358706678,fcc,235,223
51358714694,bfc,91,15
51358760670,acf,143,15
51358761011,acf,18,15
51358772976,ece,242,265
51358785114,gef,47,210
51358799778,cef,195,110
51358803917,efc,220,54
51358843796,bcg,171,34
51358847782,gce,251,236
51358868663,aba,142,117
51358873368,dgd,237,111
51358877025,fcd,31,69
51358880017,fgf,166,9
51358902452,dgg,273,206
51358908240,gee,116,216
51358913140,efb,245,26
51358925424,eef,69,312
51358952451,ade,285,121
51358974436,fef,224,161
51358987956,dee,7,168
51358998159,bcd,103,102
51358999363,dee,191,196
51359016164,fga,72,474
51359054962,bec,265,169
51359071370,bcc,271,138
51359075039,gea,216,87
51359082447,efe,104,76
51359091222,ead,156,75
51359093112,edc,275,94
51359107083,dea,216,165
51359117373,fea,208,155
51359126301,daf,31,8
51359128085,bae,38,76
51359133757,gab,50,160
51359135647,bdc,132,173
51359167030,eea,210,376
51359242785,adg,1,172
51359245671,ggc,255,24
51359264389,eea,263,315
51359301674,bda,19,83
51359310260,ada,208,91
51359325847,aea,99,169
51359350870,agb,229,74
51359354359,bfd,142,30
51359358825,fba,205,93
51359366111,eaa,223,256
51359368714,gae,62,88
51359380413,daa,216,29
51359463707,ega,279,46
51359472442,egb,272,130
51359493127,ebe,202,45
51359501548,dcg,173,280
51359526182,dba,293,119
51359529758,efe,120,66
51359546751,cca,70,229
51359550132,dcd,32,85
51359552830,aef,66,5
51359558052,fec,247,105
51359584681,eeg,158,33
51359588425,baf,190,5
51359590168,egf,31,208
51359590703,gag,24,42
51359599462,bbd,295,125
51359636172,dfe,174,5
51359637315,fbg,133,53
51359642979,bgg,213,165
51359662235,dag,200,90
51359673934,eef,41,296
51359753258,bde,239,217
51359788956,dac,281,63
51359797251,fgb,98,71
51359836620,bac,238,56
51359863004,ggd,131,65
51359873086,acg,188,111
51359879585,cbe,296,24
51359880866,fab,146,58
51359938809,cdg,244,248
51359944039,dcc,13,126
51359976365,dgd,121,113
51359990673,def,244,153
51359997723,aab,75,128
51360019234,aac,35,18
51360032478,eac,274,271
51360061707,fgd,155,69
51360072107,ecb,76,264
51360072989,fde,240,243
51360089285,agd,111,182
51360115079,ffb,107,40
51360127422,abf,126,122
51360150088,gca,67,234
51360162251,fdg,270,86
51360167398,edg,296,138
51360176493,ecb,7,213
51360196921,ada,256,88
51360224197,bbe,176,17
51360226952,dec,162,103
51360254856,ece,63,275
51360261109,cff,251,229
51360284092,ggd,77,61
51360284244,ece,248,288
51360290183,gdd,198,184
51360344460,bdb,199,37
51360356986,ffb,50,41
51360358638,fca,203,410
51360366984,ebb,261,49
51360375216,egd,154,72
51360390034,dag,29,95
51360390893,cfc,274,203
51360391921,fgb,28,79
51360400794,bgg,270,136
51360402553,gee,179,203
51360404442,ddf,246,276
51360426400,caa,114,66
51360428764,cbc,247,116
51360448051,cae,146,119
51360471555,gca,86,224
51360500186,dfd,234,122
51360532934,gdc,173,222
51360539972,bbc,209,99
51360540037,dab,173,158
51360545184,fca,23,434
51360555346,bdc,231,140
51360559917,bba,4,281
51360567502,aec,276,5
51360578456,geg,25,34
51360594520,gcc,227,643
51360649471,cbb,289,183
51360673227,eff,115,156
51360687274,agf,16,97
51360716950,aed,27,227
51360718021,cge,265,69
51360743524,bfa,184,277
51360774343,ecg,58,18
51360845565,ecf,27,139
51360846266,gbf,69,102
51360856623,gaf,199,154
51360865123,dbb,288,319
51360871945,bag,218,182
51360883150,gbd,232,115
51360893423,gdg,7,308
51360908894,deb,129,154
51360913609,dad,48,123
51360918972,gbb,225,193
51360927206,bef,13,17
51360930583,add,285,241
51360954912,fbc,90,320
51360960114,cbc,153,112
51361003764,cba,162,69
51361010717,ecc,276,204
51361032597,cdc,299,40
51361041233,adg,196,147
51361071705,cgf,26,35
51361087471,abb,128,67
51361091756,edb,160,245
51361127100,dad,18,140
51361149668,bge,85,59
51361153034,dbd,242,242
51361168392,gfb,243,91
51361180890,ggf,263,77
51361183713,cbe,20,28
51361219088,geb,117,68
51361251367,cfd,134,193
51361267547,baf,221,5
51361279654,ggb,41,109
51361287357,dfc,247,72
51361302588,cgf,297,29
51361303291,gcb,70,305
51361337985,dfb,226,88
51361342091,ccg,271,429
51361343159,eeb,234,80
51361349838,ada,191,93
51361371958,ffg,234,215
51361382529,cfe,239,66
51361387628,gef,69,203
51361394229,gba,260,36
51361394923,eca,262,503
51361417987,bba,134,286
51361420667,gdg,202,332
51361445407,abe,95,39
51361449121,gdf,93,11
51361455810,dgd,266,93
51361473492,dbb,237,331
51361480312,ebg,96,9
51361485245,ffd,201,127
51361491983,eaa,116,230
51361528660,fef,177,132
51361555531,cdd,79,208
51361559071,abf,17,130
51361574975,ddd,178,198
51361594815,bfc,231,14
51361596290,aeg,118,80
51361596401,cdg,161,240
51361606043,aca,155,32
51361609120,dfg,153,54
51361639829,gag,272,36
51361646129,ggc,226,22
51361648818,cde,24,206
51361658113,cce,292,28
51361660145,fge,33,374
51361662716,acf,233,15
51361701944,gff,53,90
51361717356,eef,92,334
51361717649,ded,89,364
51361718772,ddg,73,167
51361730691,acb,272,10
51361744743,cee,188,90
51361763893,bdf,243,60
51361775175,dgc,93,174
51361778589,cbf,231,220
51361785441,agc,136,319
51361806594,ddb,221,47
51361807114,aee,264,6
51361810133,gfc,261,117
51361833746,gcd,50,90
51361841719,fae,226,46
51361896973,ccc,206,46
51361903038,fca,174,364
51361919275,feb,149,196
51361927127,efc,180,44
51361943164,ace,68,324
51361954669,gfa,217,250
51361968593,fff,139,107
51361989772,fbf,294,147
51361996807,eea,41,371
51362005452,dge,29,286
51362005715,ffg,65,232
51362044194,fdc,62,135
51362061415,fcg,120,24
51362063722,dca,297,101
51362097212,ecg,258,20
51362102173,eaf,143,173
51362103662,bcd,78,104
51362132698,abb,193,66
51362149951,gec,233,18
51362161789,cab,238,73
51362166386,ecd,102,258
51362185581,eag,104,28
51362224015,abd,205,193
51362225634,gda,260,448
51362239094,cag,160,249
51362246669,cdg,140,271
51362260515,bcg,154,37
51362293500,cff,5,265
51362314171,bff,201,17
51362322066,eda,252,17
51362329613,dgb,227,366
51362331202,dge,212,288
51362351414,bbf,132,163
51362351469,fab,119,49
51362365016,aae,116,43
51362374159,aee,259,5
51362382855,caa,14,55
51362388754,afg,195,308
51362404906,fdb,97,210
51362420908,bdd,160,197
51362431780,fcf,96,30
51362432190,deg,30,59
51362432998,ead,295,72
51362441900,ead,158,67
51362452049,ffa,285,93
51362453320,efd,141,104
51362476768,cbc,210,129
51362481102,fcc,158,185
51362484578,gfd,95,147
51362489748,fde,265,218
51362493024,ffe,204,378
51362535225,egf,136,226
51362535726,efd,201,84
51362538526,dga,100,85
51362556408,fac,170,178
51362578626,fca,113,316
51362586699,cff,150,246
51362589837,agf,239,101
51362610164,gec,174,21
51362610751,eee,257,81
51362626540,faa,219,20
51362631861,aga,133,235
51362682279,eab,291,114
51362715036,cgg,79,107
51362742630,bcd,204,84
51362744043,bca,102,28
51362751088,cdb,15,325
51362767457,beb,196,242
51362769371,caf,164,26
51362773014,dce,41,29
51362792063,bgc,267,340
51362818789,bce,104,362
51362832912,egb,270,136
51362835055,cga,207,82
51362840798,ffc,164,21
51362848033,edc,193,93
51362856850,bef,110,18
51362858375,dgc,150,205
51362874761,aed,37,197
51362893236,fad,297,92
51362899760,adg,59,138
51362904331,egg,117,271
51362912672,fda,286,88
51362916819,dge,287,299
51362919759,acd,92,141
51362926855,dda,179,216
51362929756,dae,141,129
51362935673,cfd,107,191
51362968430,cec,241,167
51362976018,fag,135,54
51363025585,cbb,14,197
51363038875,fee,50,134
51363077594,edf,139,7
51363091095,fgg,187,65
51363109432,fad,73,93
51363114465,cac,285,88
51363137046,gce,18,276
51363148298,efa,287,110
51363158239,bda,66,98
51363169077,gdc,123,177
51363172116,ege,265,5
51363178710,dfa,160,43
51363184173,efg,233,100
51363185007,cec,186,135
51363188023,eaf,90,169
51363204375,edf,263,7
51363212074,fad,276,109
51363215986,dfc,123,78
51363221410,fgb,151,63
51363225717,eab,267,96
51363256701,fdd,106,119
51363291636,bgf,260,368
51363299881,ede,95,37
51363305204,cfb,246,35
51363307707,gcg,183,54
51363310135,ceg,61,208
51363321653,aad,273,197
51363334024,baa,28,265
51363341183,cbg,68,69
51363348206,ccf,102,169
51363356526,acd,82,143
51363393030,fbd,200,131
51363412894,ebg,8,9
51363420136,fed,79,251
51363479594,fbg,161,56
51363522418,gfg,292,107
51363534087,ded,85,364
51363541261,ebc,38,181
51363554499,eeb,54,70
51363573947,agg,103,90
51363598151,bee,20,55
51363650961,abc,233,109
51363677221,fce,72,246
51363699153,cgd,96,196
51363744040,dag,47,82
51363744539,afc,188,219
51363762531,edg,77,129
51363770259,gcf,207,30
51363773035,ged,218,11
51363773726,dbd,77,278
51363797665,ebe,184,40
51363818412,cgc,213,66
51363821270,bbc,35,81
51363829840,gaa,69,10
51363877457,gbe,58,280
51363930798,cgb,37,117
51363983991,cfg,127,71
51363984913,eab,230,103
51363993107,fdf,102,159
51363997485,bed,154,115
51364004402,ace,59,359
51364068481,bab,128,138
51364070854,age,162,135
51364075488,eda,236,19
51364078651,ged,262,9
51364081793,gef,258,182
51364096653,eba,289,295
51364129974,ddb,93,50
51364178757,deb,117,140
51364187365,gbc,129,29
51364187481,cdf,88,304
51364194517,aea,67,152
51364221896,cad,65,342
51364224857,gfc,91,95
51364238423,gdb,278,12
51364246846,daa,9,27
51364288804,bdb,125,38
51364295416,egc,46,57
51364305684,cba,169,69
51364340323,eae,162,207
51364364104,ece,126,296
51364371042,dgf,134,11
51364400119,bad,37,236
51364419099,bfc,43,14
51364421600,fca,27,363
51364477618,bfb,55,163
51364484288,afa,191,250
51364504337,bgd,172,35
51364508127,ggg,198,322
51364529569,bfe,191,135
51364531181,afe,69,111
51364575770,edd,56,159
51364596682,abg,294,133
51364599761,aba,141,109
51364609213,fbf,149,139
51364611736,ccd,210,439
51364659350,fgc,162,45
51364680299,gba,81,42
51364700934,dbc,157,58
51364713751,aag,155,152
51364728139,fcf,254,28
51364738788,aac,139,14
51364744361,gad,79,126
51364749755,dag,52,85
51364765947,bdd,275,218
51364773774,bae,195,78
51364796279,agb,59,61
51364810510,daf,142,9
51364818146,cga,222,77
51364822450,eff,3,166
51364824322,dfb,30,81
51364853557,afg,73,323
51364868305,gee,180,227
51364890825,abe,280,40
51364896486,gbb,23,185
51364915943,cfd,131,192
51364925260,bgb,260,5
51364926605,dbf,195,177
51364931031,bdb,183,33
51364964087,bfg,182,79
51364965490,cfc,235,178
51364989546,bab,72,153
51365013216,ece,275,331
51365013689,aaf,204,36
51365018353,dda,186,233
51365018588,dba,239,127
51365047154,bgg,159,131
51365063187,cbe,214,33
51365069273,aff,49,118
51365073198,cbb,200,222
51365075879,feg,298,263
51365088113,fcf,215,30
51365100393,aeb,23,170
51365118378,ccg,190,450
51365131187,adc,81,185
51365136718,gde,4,174
51365144328,gef,133,216
51365148295,bcb,67,198
51365167705,fab,220,47
51365178149,gbg,170,124
51365196771,bfc,64,15
51365222830,bge,257,67
51365242485,gga,204,52
51365298545,ege,145,5
51365309462,ebc,18,146
51365314065,bdc,255,128
51365317277,cda,123,48
51365318429,ddc,290,142
51365319853,fge,246,306
51365327161,fae,192,41
51365342278,fcd,85,60
51365358364,bbg,120,162
51365368848,cgg,296,111
51365381138,dad,271,127
51365386124,dba,139,119
51365411607,bac,276,53
51365440786,gcg,156,44
51365448034,bea,83,235
51365454148,acf,158,15
51365461882,dbg,108,99
51365475063,bcg,71,36
51365479161,eca,294,548
51365485498,ebf,296,238
51365486159,ddb,188,42
51365502157,bbb,272,149
51365502656,dfe,170,5
51365502758,afg,141,268
51365522990,cea,237,125
51365547228,gfe,184,192
51365557780,bgb,245,5
51365561787,dgd,238,103
51365598608,faf,91,63
51365598905,ddd,10,211
51365602508,cge,174,60
51365616541,aaf,211,30
51365618298,baf,177,5
51365622456,abe,113,35
51365633466,gge,37,81
51365641449,adf,31,131
51365666215,ddf,99,240
51365689532,fae,62,38
51365694635,dgb,54,380
51365700763,gdg,28,285
51365721387,fff,199,108
51365755104,eaa,194,193
51365760266,gce,100,306
51365811904,dbb,124,291
51365823466,agf,206,102
51365850691,fcg,245,27
51365854698,dfc,61,64
51365863217,dcg,273,243
51365867877,ggd,237,68
51365872331,fbb,268,252
51365884432,dgb,272,414
51365918323,egd,286,77
51365933398,geb,133,61
51365943579,ddc,198,164
51365961531,eag,59,32
51365975444,gbf,49,102
51365982877,bag,250,183
51365985799,bcf,279,116
51365991871,ffd,146,107
51366001455,afb,171,299
51366014888,gdg,199,322
51366017431,fgg,262,68
51366032160,dea,43,143
51366049080,bee,40,46
51366053722,cbb,271,228
51366055326,fcb,125,295
51366066331,faa,80,21
51366074678,beg,97,166
51366087759,ccg,211,423
51366088048,ggc,17,18
51366088056,bdc,79,130
51366096021,agg,98,98
51366120182,dde,143,63
51366129284,dff,67,74
51366152505,aab,217,120
51366172060,cbg,195,60
51366187316,ecb,259,185
51366206184,eac,85,273
51366207650,ceb,197,144
51366230501,cbd,289,209
51366245015,dgd,4,105
51366260026,bcg,46,32
51366288828,adc,201,209
51366317137,dbg,89,99
51366323223,fdf,152,165
51366325985,fca,102,370
51366349739,fbb,18,216
51366368272,efe,4,69
51366378432,dcc,285,138
51366388518,bee,223,40
51366399578,dbe,208,101
51366399642,fad,82,94
51366405334,fbg,173,57
51366415706,fbe,102,100
51366433698,cdg,20,279
51366453501,bdd,16,224
51366479177,gca,80,266
51366489411,fcc,137,162
51366493165,fdg,90,82
51366493841,eea,186,400
51366497829,dcb,111,129
51366500327,fgd,208,77
51366502665,ggb,278,113
51366507410,dcf,273,124
51366553370,gec,61,19
51366565532,bab,291,139
51366595795,gbd,129,123
51366605031,aac,128,16
51366613259,abd,5,210
51366621311,egd,167,77
51366626226,ffd,92,120
51366735822,def,187,126
51366749535,bba,96,317
51366755832,fca,238,340
51366776690,edb,152,242
51366797764,bcc,6,113
51366811361,afa,285,225
51366827808,aga,295,216
51366835800,eef,123,387
51366871777,cfe,236,54
51366910894,fgd,7,86
51366915687,deb,221,161
51366935033,ffc,41,17
51366951211,bfg,208,82
51366974186,gab,148,148
51366978698,ega,17,46
51366980746,bfd,246,26
51367025292,geg,220,31
51367036849,gae,119,76
51367037932,cfa,37,67
51367064449,aef,209,5
51367075049,dee,10,211
51367084893,bdg,169,85
51367103434,bba,33,351
51367129828,adb,77,172
51367152688,gga,86,52
51367169079,dfa,297,36
51367188858,fad,257,96
51367203437,bgf,270,368
51367220259,gfa,153,262
51367249787,egc,263,48
51367249865,bcb,225,184
51367257772,add,128,255
51367296261,adb,112,165
51367306414,fdg,173,70
51367322322,cde,10,164
51367331081,gca,123,303
51367343487,gge,89,93
51367347628,bga,38,77
51367356133,eed,200,259
51367377113,eec,201,354
51367392617,ebe,105,32
51367397137,gab,188,143
51367401004,cgc,109,67
51367406412,bfb,21,135
51367432499,eac,3,256
51367446681,ffa,18,93
51367456144,fgf,155,8
51367476223,afd,50,215
51367502751,aaa,13,39
51367540390,ffe,58,378
51367547674,acc,6,57
51367548710,caa,116,53
51367577432,ced,200,150
51367609294,gaf,193,180
51367614758,ccb,155,85
51367668162,bac,191,43
51367696222,cea,275,106
51367713024,bcc,206,107
51367737710,dad,150,127
51367752595,fad,295,96
51367754151,cag,288,211
51367795809,fec,235,86
51367802349,ebd,203,5
51367805671,ceg,155,208
51367809779,ddg,205,156
51367826516,caf,289,21
51367831832,efc,22,42
51367842407,dfc,233,73
51367869325,cgg,109,111
51367871351,eeg,20,34
51367886318,cef,147,106
51367886503,cgc,268,62
51367894867,cca,285,224
51367898344,cgf,72,29
51367909182,fea,152,147
51367918361,fdb,83,203
51367918721,dgg,248,166
51367936926,acg,26,116
51367955440,bca,132,25
51367976311,bee,258,39
51367980531,cae,294,102
51367981373,eec,172,311
51367986507,gfc,91,95
51367987033,adf,29,124
51367993618,abe,129,41
51368021030,ffb,200,32
51368024024,fcf,170,33
51368058656,bde,71,223
51368063987,cdd,271,166
51368069301,gac,21,100
51368089711,fgb,36,64
51368111669,deg,277,53
51368118550,gcg,296,42
51368145757,fca,229,316
51368162139,bgd,111,33
